"","Sample","Timepoint","Replicate","variable","value","Mean_ODnorm","SD_ODnorm","SE_ODnorm","col_fac"
"370","△TRP4-△TRP2 10:1","48h","rep1","MSA_pOD",60.681010719755,60.9528317923594,2.77634984650393,1.60292633124362,"Trp2 Trp4"
"371","△TRP4-△TRP2 10:1","48h","rep2","MSA_pOD",63.8550943396226,60.9528317923594,2.77634984650393,1.60292633124362,"Trp2 Trp4"
"372","△TRP4-△TRP2 10:1","48h","rep3","MSA_pOD",58.3223903177004,60.9528317923594,2.77634984650393,1.60292633124362,"Trp2 Trp4"
"373","BY-BY 1:1","24h","rep1","MSA_pOD",25.8350419384902,25.0418361431413,4.81639857662131,2.78074901473684,"WT"
"374","BY-BY 1:1","24h","rep2","MSA_pOD",19.8780733285406,25.0418361431413,4.81639857662131,2.78074901473684,"WT"
"375","BY-BY 1:1","24h","rep3","MSA_pOD",29.4123931623932,25.0418361431413,4.81639857662131,2.78074901473684,"WT"
"376","BY-BY 1:1","48h","rep1","MSA_pOD",0,0,0,0,"WT"
"377","BY-BY 1:1","48h","rep2","MSA_pOD",0,0,0,0,"WT"
"378","BY-BY 1:1","48h","rep3","MSA_pOD",0,0,0,0,"WT"
"379","BY-BY 1:10","24h","rep1","MSA_pOD",26.8142076502732,20.1122534413567,5.81787200781039,3.35894996982012,"WT"
"380","BY-BY 1:10","24h","rep2","MSA_pOD",16.3606617647059,20.1122534413567,5.81787200781039,3.35894996982012,"WT"
"381","BY-BY 1:10","24h","rep3","MSA_pOD",17.1618909090909,20.1122534413567,5.81787200781039,3.35894996982012,"WT"
"382","BY-BY 1:10","48h","rep1","MSA_pOD",0,0,0,0,"WT"
"383","BY-BY 1:10","48h","rep2","MSA_pOD",0,0,0,0,"WT"
"384","BY-BY 1:10","48h","rep3","MSA_pOD",0,0,0,0,"WT"
"385","BY-BY 10:1","24h","rep1","MSA_pOD",24.9149684400361,24.5515101138534,0.629766288929812,0.363595736440178,"WT"
"386","BY-BY 10:1","24h","rep2","MSA_pOD",24.9152432432432,24.5515101138534,0.629766288929812,0.363595736440178,"WT"
"387","BY-BY 10:1","24h","rep3","MSA_pOD",23.8243186582809,24.5515101138534,0.629766288929812,0.363595736440178,"WT"
"388","BY-BY 10:1","48h","rep1","MSA_pOD",0,0,0,0,"WT"
"389","BY-BY 10:1","48h","rep2","MSA_pOD",0,0,0,0,"WT"
"390","BY-BY 10:1","48h","rep3","MSA_pOD",0,0,0,0,"WT"
"391","RLAs879","24h","rep1","MSA_pOD",48.8551226551227,52.4947014141272,9.79045754124453,5.65252329692713,"WT"
"392","RLAs879","24h","rep2","MSA_pOD",45.045285935085,52.4947014141272,9.79045754124453,5.65252329692713,"WT"
"393","RLAs879","24h","rep3","MSA_pOD",63.5836956521739,52.4947014141272,9.79045754124453,5.65252329692713,"WT"
"394","RLAs879","48h","rep1","MSA_pOD",25.6230916030534,25.3197953224015,1.92528200262991,1.11156208248432,"WT"
"395","RLAs879","48h","rep2","MSA_pOD",23.2608665749656,25.3197953224015,1.92528200262991,1.11156208248432,"WT"
"396","RLAs879","48h","rep3","MSA_pOD",27.0754277891855,25.3197953224015,1.92528200262991,1.11156208248432,"WT"
